step,eval_split,selection_split,selection_examples,eval_examples,chunk_size,topk,random_controls,num_dummy_tokens,dummy_init,relocation_scale,relocation_fraction,preserve_original,selected_score_mass,selected_score_mean,selected_layers,zero_ppl_ratio,zero_mean_bos_retention,zero_max_head_bos_retention,random_zero_ppl_ratio_mean,random_zero_max_head_bos_retention,dummy_only_dummy_minus_bos_mean,dummy_only_dummy_attention_after_mean,dummy_only_bos_attention_after_mean,dummy_only_ppl_ratio,selected_dummy_minus_bos_mean,selected_dummy_minus_bos_max_layer,selected_dummy_attention_after_mean,selected_bos_attention_after_mean,selected_dummy_attention_after_max_head,selected_bos_attention_after_max_head,selected_relocation_lift_vs_dummy_only,selected_ppl_ratio,random_dummy_minus_bos_mean,random_dummy_minus_bos_std,random_dummy_attention_after_mean,random_bos_attention_after_mean,random_ppl_ratio_mean,random_ppl_ratio_std,selected_dummy_minus_bos_by_layer,random_dummy_minus_bos_values,clean_loss,clean_ppl,clean_mean_bos_attention,clean_max_head_bos_attention,clean_max_head_bos_layer,clean_max_head_bos_head,clean_qk_margin_at_max_head,clean_max_qk_margin
0,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,10.753265380859375,0.33603954315185547,1 3 1 1 0 2 3 1 0 0 1 2 3 1 0 0 3 1 0 3 2 0 1 0 1 2 3 3 0 3 1 1,1.0002662232040846,1.0003440380096436,0.9969179630279541,0.9999759150642769,1.0004828929901124,0.00011288793757557869,0.0312802791595459,0.031167389824986458,1.0001733718251182,5.485955625772476e-06,0.0004920940846204758,0.031217705458402634,0.031212218105793,0.032989561557769775,0.03197643160820007,-0.00010740198194980621,0.9991995368696471,-6.058812141418457e-06,9.104145567886974e-05,0.031170178949832917,0.031176238507032394,1.000842026185195,0.0014710487448036567,1.39941e-05 -0.000437953 -4.61917e-05 0.000492094,4.26527e-05 -0.00011303 3.85456e-05 -9.21176e-05 9.36552e-05,10.858824241818406,51990.91349523432,0.0348634235560894,0.03567120432853699,1,2,-0.0870131254196167,-0.08200119435787201
1000,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,20.530719757080078,0.6415849924087524,2 2 2 1 3 1 2 2 3 1 3 1 2 2 0 1 2 2 2 3 1 3 3 2 1 0 1 1 2 2 2 2,1.0003993012850347,0.9934322834014893,1.0,0.99999041938761,1.0,-0.014052873477339745,0.022486519068479538,0.03653939068317413,1.0079638131822546,-0.008028917014598846,0.0027408115565776825,0.027080906555056572,0.03510982543230057,0.04857699200510979,0.0719960480928421,0.006023956462740898,1.0046445501815306,-0.009313588589429855,0.0029519500760186515,0.026429351046681406,0.03574293926358223,1.010271451762325,0.0015272806687820569,-0.0215758 -0.00484599 0.00274081 -0.00843466,-0.00959508 -0.00460303 -0.0101714 -0.0127537 -0.00944475,6.056408198799674,426.8395573890505,0.04003769904375076,0.07578454911708832,0,2,0.015925511717796326,0.015925511717796326
2000,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,25.16689682006836,0.7864655256271362,2 3 2 2 3 2 2 1 2 1 3 1 2 2 1 2 0 2 3 3 3 1 3 2 1 2 3 1 3 1 1 1,1.002334251085863,0.9354618191719055,0.901840090751648,1.0000589357711998,1.0138676643371582,-0.02992507442831993,0.016443690285086632,0.04636876657605171,1.0083900659636957,-0.003180510364472866,0.03201642632484436,0.035760194063186646,0.038940709084272385,0.08114907890558243,0.0685001015663147,0.026744564063847065,1.013582945883158,-0.02015691585838795,0.0037454166934340013,0.02426891289651394,0.044425828754901885,1.0119796836033859,0.004045362193494751,-0.0359799 -0.00996372 0.0320164 0.00120511,-0.0179757 -0.0221111 -0.0158106 -0.019428 -0.0254592,5.769818073182594,320.4794235419532,0.048903267830610275,0.08146584033966064,3,0,-0.6936724781990051,0.2658727467060089
3000,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,26.735321044921875,0.8354787826538086,2 3 3 2 2 2 2 2 3 1 1 1 3 3 2 3 1 0 3 2 1 2 2 1 3 2 3 2 3 3 2 1,1.0028576189709182,0.9268507957458496,0.9986366033554077,1.0000003792818921,1.0021552562713623,-0.04445616528391838,0.011629799380898476,0.056085966527462006,1.0077734998493182,-0.012505856342613697,0.017443902790546417,0.032892871648073196,0.04539872705936432,0.08511605858802795,0.10197742283344269,0.031950308941304684,1.0132243443075708,-0.023538349941372872,0.004044909543488993,0.02855537459254265,0.05209372416138649,1.0163366603957396,0.0031358334819572026,-0.0602623 -0.0109921 0.0174439 0.00378712,-0.0175465 -0.0276351 -0.0260619 -0.024984 -0.0214643,5.684601821298674,294.30063747192685,0.057688433676958084,0.10653238743543625,3,0,-0.5251927375793457,0.5117901563644409
4000,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,28.283967971801758,0.8838739991188049,3 2 3 2 3 2 2 2 2 3 1 3 1 2 2 1 2 2 3 3 2 1 0 3 1 2 2 2 1 3 2 2,1.0036535084364708,0.8776945471763611,0.8928864598274231,1.0000423086160026,1.000723922252655,-0.05150974541902542,0.010019450448453426,0.06152919679880142,1.0066208238041048,-0.0045450665056705475,0.0536385141313076,0.040785618126392365,0.04533068835735321,0.11350227892398834,0.11678649485111237,0.046964678913354874,1.0167248355794882,-0.028252639807760715,0.015277537699788882,0.028875568881630898,0.05712820962071419,1.0215071113037741,0.004101041193614594,-0.0726361 -0.0103514 0.0536385 0.0111687,-0.0399155 -0.0180193 -0.047822 -0.0244401 -0.0110663,5.682167113296629,293.5849729254923,0.06367825716733932,0.13491809368133545,3,1,-1.224013090133667,0.5808521509170532
5000,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,29.67148208618164,0.9272338151931763,2 3 3 2 2 3 2 2 1 2 2 2 1 2 2 2 3 2 3 1 3 2 3 1 3 0 2 1 3 1 2 3,1.0019089280246227,0.8854383230209351,0.8382647633552551,1.0001015227007792,1.004042661190033,-0.05856063589453697,0.00877735111862421,0.06733798235654831,1.004891102033976,-0.008060041815042496,0.052919335663318634,0.04142902046442032,0.049489058554172516,0.12550091743469238,0.13157834112644196,0.050500594079494476,1.0166937157309763,-0.03537522479891777,0.013870063659547235,0.028374822810292244,0.06375004649162293,1.0336930411673555,0.009090736072640477,-0.0829656 -0.00943028 0.0529193 0.00723641,-0.0280105 -0.0481028 -0.0337244 -0.0500067 -0.0170318,5.719809194249431,304.8467508941902,0.06956329941749573,0.17202576994895935,3,1,-1.1080821752548218,0.6555277109146118
6000,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,31.592267990112305,0.9872583746910095,2 3 2 3 2 3 2 2 2 3 1 2 2 2 1 1 3 2 2 2 3 2 3 2 2 2 2 3 2 0 1 3,1.0020524280407437,0.8499719500541687,0.6949107646942139,1.0001616499195927,1.0086763381958008,-0.06480862945318222,0.00841094646602869,0.07321958243846893,1.0020756814171825,-0.0035816477611660957,0.05296865850687027,0.046189188957214355,0.049770839512348175,0.13082611560821533,0.1355782300233841,0.061226981692016125,1.002171645792801,-0.03225196376442909,0.007534813926571687,0.03534484170377254,0.0675968050956726,1.0309804261442843,0.005101954360829156,-0.0896548 -0.00806119 0.0529687 0.0304207,-0.0293384 -0.0380176 -0.0378289 -0.0203324 -0.0357425,5.825496253066175,338.82923641105896,0.07542282342910767,0.2275591939687729,3,1,-0.6881347894668579,0.6878573298454285
7000,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,33.141780853271484,1.0356806516647339,2 3 2 3 2 3 2 2 2 3 1 2 3 2 2 1 2 2 2 1 3 2 2 2 2 2 3 2 2 2 3 2,1.0024457137678853,0.8412385582923889,0.716751217842102,1.0001063141849036,1.0078243613243103,-0.07128524780273438,0.008139217272400856,0.07942447066307068,0.9992276405746712,-0.002681490033864975,0.06461933255195618,0.05105530470609665,0.05373679846525192,0.14521563053131104,0.14606717228889465,0.0686037577688694,1.0168479083674904,-0.05007437691092491,0.010300317282106425,0.025474028661847115,0.07554840594530106,1.0200311452071438,0.010967205940441389,-0.101763 -0.00878083 0.0646193 0.0351981,-0.0478869 -0.0487119 -0.0348282 -0.0615525 -0.0573923,5.951749606395331,384.4253440580587,0.08179214596748352,0.22810465097427368,3,1,-0.807941734790802,0.7094421982765198
8000,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,34.313751220703125,1.0723047256469727,2 3 2 3 3 2 3 2 2 2 2 2 3 1 2 2 2 2 2 1 1 2 2 3 2 3 2 2 2 3 1 2,0.9980250984701518,0.826599657535553,0.6666056513786316,0.999964985187358,1.0014183521270752,-0.07428470253944397,0.008599290624260902,0.08288399130105972,0.9964415118844946,0.0011115539819002151,0.069156214594841,0.05614512413740158,0.055033572018146515,0.17961107194423676,0.15456388890743256,0.07539625652134418,1.011767313317033,-0.05130819007754326,0.014134863820692734,0.02705371342599392,0.07836190313100815,1.0337099583976601,0.0028576702260834203,-0.107928 -0.0100024 0.0691562 0.0532203,-0.0645059 -0.0653821 -0.0358056 -0.0530833 -0.0377641,6.065295061727208,430.6497271798772,0.08529703319072723,0.2694075107574463,3,1,-0.3509633243083954,0.7517588138580322
9000,test,train,512,512,32,32,5,1,zero,10.0,1.0,False,35.181373596191406,1.0994179248809814,2 3 2 3 2 3 2 3 3 2 2 2 2 1 1 2 2 2 2 1 2 2 2 3 2 2 2 3 3 2 3 3,0.9991360891410019,0.8250512480735779,0.6618664264678955,1.0001659146194712,1.0076504945755005,-0.08170740306377411,0.008051682263612747,0.08975908160209656,0.9976226711667109,-0.0003467574715614319,0.07098766416311264,0.05702375993132591,0.057370513677597046,0.17191007733345032,0.16097375750541687,0.08136064559221268,1.0102852773198194,-0.04763427935540676,0.026483440761143534,0.03673354033380747,0.08436782211065293,1.0413811150222116,0.016572264361309062,-0.114544 -0.0105298 0.0709877 0.0526991,-0.0790374 -0.045907 -0.0514749 -0.005977 -0.0557752,6.173395952840489,479.81276401803893,0.09216798841953278,0.284546434879303,3,1,-0.2526257038116455,0.7811633944511414
